,total_tweets,avg_tweet_length,avg_sentiment,activity_duration,degree,rumor_ratio,events,neighbors,rumor_tweets,non_rumor_tweets,total_tweets
205242337,5,128.4,0.03066861629486084,2036203.0,40,0.4,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""343396047"", ""200005378"", ""1474118539"", ""25470467"", ""166799929"", ""2873267413"", ""182656883"", ""20414076"", ""180122238"", ""870204643"", ""176618024"", ""985725253"", ""443194544"", ""496762984"", ""622739825"", ""559687195"", ""249895981"", ""2415492990"", ""25172734"", ""54494842"", ""260677385"", ""145106261"", ""938489083"", ""2534066732"", ""1565429192"", ""230319291"", ""2840741071"", ""181949837"", ""261300530"", ""2855452792"", ""1634918790"", ""2398287421"", ""470799787"", ""22314040"", ""15957148"", ""2511959570"", ""300233998"", ""93524104"", ""151295755"", ""1412768808""]",2,3,5
23880636,8,80.875,-0.3376399502158165,2021081.0,3,0.125,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""2467959607"", ""292777349"", ""25777812""]",1,7,8
886909039,4,97.75,-0.24355235695838928,6653318.0,2,0.25,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""384438102"", ""292777349""]",1,3,4
2502895924,40,120.35,-0.2750639781355858,6669113.0,31,0.275,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""2517979899"", ""19318739"", ""141682204"", ""20233638"", ""1855737487"", ""195160252"", ""22558532"", ""369249722"", ""189306474"", ""100906237"", ""1173618348"", ""171802941"", ""850302560"", ""2502895924"", ""153029181"", ""2162983369"", ""269167743"", ""1532402708"", ""160348847"", ""219331447"", ""358135077"", ""16675569"", ""257291338"", ""279534015"", ""22993014"", ""2761606758"", ""4033561"", ""2433017725"", ""37881687"", ""1376028764"", ""302375195""]",11,29,40
160348847,13,102.6923076923077,-0.39583280911812413,2061109.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""373783051"", ""2502895924""]",0,13,13
37963405,3,108.0,0.08607260386149089,6732902.0,3,0.3333333333333333,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""531902156"", ""28186908"", ""16343974""]",1,2,3
15108702,11,121.0,-0.22322815656661987,13214650.0,77,0.2727272727272727,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""2723735572"", ""520426603"", ""23189508"", ""2464329458"", ""1427311280"", ""572575684"", ""1217590153"", ""2919525786"", ""30280962"", ""2725109187"", ""1246640292"", ""457820209"", ""53401994"", ""48088248"", ""356088525"", ""103972238"", ""705821096"", ""365948819"", ""221646790"", ""49303023"", ""614801913"", ""2495613440"", ""503613785"", ""62591883"", ""2785275474"", ""268145836"", ""3026120833"", ""1304390671"", ""354917016"", ""2192014255"", ""473472787"", ""85013897"", ""2750908439"", ""2240141214"", ""220981466"", ""2607703608"", ""58341062"", ""1062791150"", ""894116364"", ""62155958"", ""2604089039"", ""1030435626"", ""91151488"", ""38392608"", ""32255020"", ""50508373"", ""149286219"", ""701094366"", ""2918317414"", ""33523573"", ""2258289120"", ""142714169"", ""317181555"", ""399867737"", ""633825264"", ""2325214996"", ""33332251"", ""454847135"", ""2453850531"", ""3072847472"", ""2799463069"", ""2370908751"", ""340815286"", ""66640423"", ""2780963558"", ""349153383"", ""2806879372"", ""2612126299"", ""2958255480"", ""225503094"", ""22518101"", ""2951968857"", ""1292937884"", ""2582465372"", ""1172352422"", ""2839838866"", ""462732009""]",3,8,11
2725109187,5,90.4,-0.41474194526672364,6541668.0,3,0.6,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""423662810"", ""15108702"", ""1630896181""]",3,2,5
31452669,2,109.0,-0.5327050089836121,12191752.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""19259102"", ""11203972""]",0,2,2
91812492,2,69.5,-0.4650230407714844,1987291.0,2,0.5,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""14173315"", ""11203972""]",1,1,2
880100622,2,140.5,-0.6535312533378601,2019476.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""952112047"", ""11203972""]",0,2,2
496199344,2,126.5,-0.4799984395503998,1988828.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""45715838"", ""14888597""]",0,2,2
2833164631,2,38.5,-0.15412560105323792,6644096.0,2,0.5,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""28096105"", ""315878798""]",1,1,2
17983365,5,128.4,-0.5202648401260376,6801634.0,41,0.2,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""2824598336"", ""884156634"", ""60022825"", ""2664984804"", ""2583335345"", ""367267152"", ""2649303001"", ""168086103"", ""54372224"", ""2800409779"", ""114962484"", ""2611782600"", ""742143"", ""49190063"", ""1573472503"", ""1144257864"", ""2413247540"", ""2270616696"", ""2790589639"", ""24218861"", ""2179196810"", ""41840886"", ""2848353061"", ""2608622678"", ""24197612"", ""16504112"", ""96686135"", ""436124417"", ""37129155"", ""145726332"", ""401866052"", ""624037558"", ""524901955"", ""2614240147"", ""2555543388"", ""2497038156"", ""2675225370"", ""2905593484"", ""197170486"", ""369318439"", ""20744375""]",1,4,5
135438736,2,28.5,-0.018336892127990723,12526209.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""334715818"", ""195271137""]",0,2,2
76858507,7,118.71428571428571,-0.36633918966565815,2169912.0,76,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""2555980834"", ""214317500"", ""51269352"", ""989794616"", ""2558862918"", ""2782691053"", ""24304902"", ""2225723400"", ""1975195116"", ""1138764877"", ""1299906942"", ""69539409"", ""563827127"", ""2392744614"", ""75359240"", ""192511296"", ""2418740916"", ""1197818923"", ""68729028"", ""2920644253"", ""100910161"", ""93804616"", ""470127403"", ""158967738"", ""67217016"", ""2594385554"", ""1588729993"", ""745248356"", ""30122242"", ""2217728304"", ""147258286"", ""2972990029"", ""1420401030"", ""4781811"", ""558235346"", ""833363024"", ""1684585526"", ""823640412"", ""247240645"", ""2842747385"", ""2838781405"", ""252686292"", ""205024182"", ""30813838"", ""74906650"", ""96994945"", ""2439561698"", ""2315060196"", ""1595824910"", ""245033102"", ""74938726"", ""75521696"", ""1416490644"", ""289322631"", ""86088509"", ""95896119"", ""734713182"", ""150198912"", ""1097218164"", ""1465463371"", ""76858507"", ""130593165"", ""102052677"", ""253791853"", ""2259880764"", ""359136927"", ""2359028480"", ""22749349"", ""2422702611"", ""359422031"", ""2460732066"", ""796740463"", ""606152631"", ""59073766"", ""1857982483"", ""271930623""]",0,7,7
2359028480,4,117.25,-0.7586917728185654,2105589.0,3,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""21360768"", ""20197308"", ""76858507""]",0,4,4
15644999,8,120.125,-0.19377952814102173,13094254.0,46,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""15177772"", ""431771635"", ""361513681"", ""20113220"", ""243831804"", ""30514231"", ""315690250"", ""26192631"", ""19517219"", ""1671640609"", ""286520858"", ""35809554"", ""6818842"", ""1686066882"", ""32833248"", ""15992943"", ""15499478"", ""37514839"", ""241784604"", ""2194966952"", ""195766432"", ""53257286"", ""46365222"", ""15644999"", ""59574823"", ""601342849"", ""225572203"", ""11050942"", ""1016544696"", ""15707229"", ""541261672"", ""517883300"", ""15649636"", ""21910479"", ""401593074"", ""14317747"", ""19689899"", ""232372741"", ""18299758"", ""304786963"", ""164928882"", ""16237734"", ""1623561223"", ""10186662"", ""117588125"", ""14270439""]",0,8,8
583115866,2,91.5,-0.22195255756378174,6695836.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""88574375"", ""26192631""]",0,2,2
798623144,3,109.33333333333333,-0.2751110593477885,5585846.0,3,0.6666666666666666,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads"", ""prince-toronto-all-rnr-threads""]","[""21889069"", ""9609632"", ""26192631""]",2,1,3
425369804,3,66.33333333333333,-0.21787997086842856,2079961.0,3,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""171802941"", ""20197308"", ""26192631""]",0,3,3
136271388,2,57.5,-0.5002351403236389,2007724.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""103245739"", ""117341432""]",0,2,2
92734920,4,103.5,-0.3389691412448883,2042862.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""22021978"", ""117341432""]",0,4,4
19903328,3,88.66666666666667,-0.6057794690132141,2007250.0,3,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""268676434"", ""25777812"", ""117341432""]",0,3,3
244661569,2,62.0,-0.3046313226222992,6643138.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""742143"", ""117341432""]",0,2,2
460637495,2,109.0,0.012886106967926025,6679285.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""433584049"", ""214924806""]",0,2,2
2206466353,5,93.8,-0.1804579257965088,2110420.0,3,0.4,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""3108351"", ""597251143"", ""9609632""]",2,3,5
1482457993,4,117.0,-0.49546846747398376,2020177.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""3108351"", ""1367531""]",0,4,4
2837612147,2,121.5,-0.15180587768554688,2039218.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""3108351"", ""5402612""]",0,2,2
25300494,8,67.875,-0.4224271699786186,2077740.0,4,0.125,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""129880735"", ""16834659"", ""16827148"", ""7779462""]",1,7,8
534308567,2,54.5,0.6806378364562988,12566365.0,2,0.5,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""28785486"", ""7779462""]",1,1,2
307869614,3,58.666666666666664,-0.060494701067606606,6798988.0,2,0.6666666666666666,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads""]","[""36116351"", ""419520517""]",2,1,3
408374972,10,127.0,-0.17170041799545288,2066552.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""419520517"", ""105485791""]",0,10,10
25110374,7,112.57142857142857,0.06920745543071202,13032264.0,62,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""2590908834"", ""1367955294"", ""217118762"", ""21238713"", ""192372321"", ""2559432516"", ""20444085"", ""122312240"", ""247450172"", ""252578331"", ""1884616328"", ""483367085"", ""519458575"", ""2403505671"", ""1563995216"", ""364950271"", ""190280139"", ""1179687427"", ""275331952"", ""1268587026"", ""23869900"", ""1950332042"", ""148908323"", ""1643704652"", ""93552105"", ""329329813"", ""178183646"", ""295904351"", ""25110374"", ""354356571"", ""542515221"", ""293559701"", ""68036352"", ""26465563"", ""1007147275"", ""59982337"", ""244596934"", ""179750692"", ""169179738"", ""493460897"", ""383227883"", ""1391363136"", ""178809676"", ""1546035500"", ""2431432212"", ""293392838"", ""2450904662"", ""2740112260"", ""511667586"", ""1534889346"", ""47612355"", ""327113920"", ""103863964"", ""112897323"", ""2439572508"", ""185951111"", ""1658660155"", ""2705348713"", ""1687941666"", ""2256970771"", ""23636341"", ""618568773""]",0,7,7
190280139,18,105.55555555555556,-0.8089904520246718,6745747.0,17,0.0,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""5695632"", ""14123751"", ""329121956"", ""852269288"", ""403338386"", ""16076032"", ""25110374"", ""382051315"", ""109042732"", ""3108351"", ""15754281"", ""31135856"", ""30138572"", ""28443608"", ""9507342"", ""81683900"", ""8161232""]",0,18,18
1643704652,6,36.5,-0.5409526526927948,2080645.0,3,0.3333333333333333,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""171802941"", ""25110374"", ""258627226""]",2,4,6
148908323,17,91.6470588235294,-0.24844031474169562,12971518.0,3,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""16116288"", ""12004852"", ""25110374""]",0,17,17
264986436,2,96.0,-0.6406787931919098,12535081.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""487600344"", ""13393052""]",0,2,2
239662704,2,126.0,-0.6588917672634125,2065323.0,2,0.5,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""487600344"", ""5402612""]",1,1,2
706948371,3,77.66666666666667,0.04268489281336466,2073118.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""28785486"", ""19379616""]",0,3,3
2358039120,3,95.0,-0.3114993969599406,12550095.0,3,0.3333333333333333,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""464829719"", ""6017542"", ""179732982""]",1,2,3
16031927,4,127.0,-0.4000869393348694,12552537.0,75,0.5,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""15552727"", ""1217980556"", ""2723735572"", ""875809039"", ""497505530"", ""542704147"", ""702591266"", ""16973217"", ""1244829337"", ""2905413041"", ""1263002017"", ""17756112"", ""26495702"", ""154138113"", ""16276154"", ""2725366949"", ""1265688324"", ""168759825"", ""1470409188"", ""2167674121"", ""312260303"", ""297054637"", ""179785566"", ""94968596"", ""425445122"", ""21141056"", ""138713188"", ""45518891"", ""82904917"", ""22409843"", ""35560115"", ""14925552"", ""19040480"", ""2230262515"", ""30651089"", ""2385846966"", ""2678642341"", ""185533755"", ""1485483578"", ""57995307"", ""24427864"", ""31472786"", ""1631748276"", ""2692926618"", ""18509606"", ""2263797415"", ""1347197874"", ""2260694815"", ""315441788"", ""161860598"", ""40651462"", ""291240985"", ""24774593"", ""218956862"", ""75595771"", ""2315776495"", ""68956490"", ""4239551"", ""21009409"", ""82682487"", ""402355096"", ""18102864"", ""32426966"", ""14875587"", ""311198407"", ""14789146"", ""575857218"", ""1323218581"", ""2363561616"", ""1931711646"", ""326345757"", ""2455683147"", ""407279130"", ""136754171"", ""417339306""]",2,2,4
21009409,4,110.25,-0.463849201798439,12530005.0,4,0.5,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""898533348"", ""1367531"", ""16031927"", ""428333""]",2,2,4
154138113,4,73.5,-0.1602584570646286,2155200.0,3,0.75,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""1367531"", ""16031927"", ""14401607""]",3,1,4
76938029,3,79.0,-0.2503083149592082,2064835.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""2467791"", ""711348452""]",0,3,3
599875685,3,67.33333333333333,-0.11916106939315796,6656660.0,3,0.3333333333333333,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""2467791"", ""15250661"", ""428333""]",1,2,3
110445334,2,114.0,0.10369718074798584,6742874.0,25,0.0,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads""]","[""2935844504"", ""25483210"", ""401820335"", ""344428289"", ""24449727"", ""2887647047"", ""1027731337"", ""1101462716"", ""2295262069"", ""861509263"", ""18142983"", ""23723528"", ""24136030"", ""17276699"", ""2988198670"", ""2986452453"", ""2195116544"", ""46950425"", ""268553261"", ""79056597"", ""300986742"", ""2994516125"", ""2611911771"", ""330642150"", ""25417458""]",0,2,2
68577152,4,66.5,-0.5428048074245453,6675313.0,61,0.0,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""63849134"", ""254739975"", ""383782233"", ""57493001"", ""311137532"", ""45139332"", ""363793378"", ""204470303"", ""261054423"", ""339752506"", ""2692663801"", ""19981405"", ""51101318"", ""174654350"", ""58850378"", ""24780887"", ""21654257"", ""2952804956"", ""2364295403"", ""21558697"", ""212381174"", ""2344141208"", ""41447812"", ""263480472"", ""166267121"", ""254232170"", ""185916282"", ""981657048"", ""40381745"", ""258204380"", ""383597794"", ""21557277"", ""14834309"", ""57675938"", ""13277622"", ""2786231786"", ""308032976"", ""331014209"", ""28945268"", ""57316473"", ""19689899"", ""68559865"", ""224011819"", ""1551535297"", ""13162152"", ""271943194"", ""833874578"", ""18076755"", ""336922393"", ""2551053583"", ""274689301"", ""7635992"", ""17559915"", ""306605080"", ""2567127512"", ""1256433048"", ""2229344412"", ""284224887"", ""115474068"", ""321175574"", ""311255564""]",0,4,4
19689899,2,70.5,-0.38199788331985474,13040820.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""68577152"", ""15644999""]",0,2,2
227837742,11,133.72727272727272,-0.041809580542824486,6752158.0,124,0.18181818181818182,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads""]","[""15405016"", ""2886838704"", ""2828920200"", ""21036397"", ""138619638"", ""89002569"", ""21972791"", ""1228899091"", ""114962484"", ""1448127140"", ""1941960030"", ""48052467"", ""380506359"", ""1645499760"", ""39588132"", ""2363381414"", ""908152572"", ""107281171"", ""332424361"", ""394072560"", ""242503872"", ""25541189"", ""23857263"", ""38045703"", ""995828730"", ""407496438"", ""2733756599"", ""26282557"", ""876695682"", ""54578210"", ""15945172"", ""95622230"", ""2885752132"", ""19987172"", ""389786973"", ""77856107"", ""272074464"", ""2869492046"", ""2571833844"", ""35338602"", ""2878850941"", ""23183433"", ""2354261358"", ""1070850344"", ""95493132"", ""529604764"", ""20688351"", ""2961440830"", ""1396855940"", ""616487153"", ""524872414"", ""94677072"", ""125192735"", ""22318315"", ""2963728182"", ""35000355"", ""190062790"", ""3051538191"", ""218272201"", ""533667289"", ""1251546241"", ""2217911104"", ""31533511"", ""1677248065"", ""526362043"", ""149083571"", ""766130665"", ""314658698"", ""18581346"", ""18359761"", ""2200304672"", ""23536054"", ""44825797"", ""53249230"", ""608762112"", ""535977623"", ""2689273202"", ""173546979"", ""2914922246"", ""2567764124"", ""32414658"", ""366596805"", ""26837420"", ""30405225"", ""2920317232"", ""360641558"", ""552929454"", ""1363526006"", ""1911199880"", ""177258925"", ""351860076"", ""112897323"", ""86289052"", ""22304110"", ""176029570"", ""348861608"", ""2788435301"", ""24492927"", ""3098353628"", ""40546311"", ""100902179"", ""2445792466"", ""2407861884"", ""1139668668"", ""1104593154"", ""168550666"", ""2436990216"", ""189901445"", ""24904668"", ""30034448"", ""123303878"", ""2431028329"", ""5981342"", ""408194759"", ""20414205"", ""105598812"", ""2313132087"", ""241244558"", ""37796609"", ""16615729"", ""18706963"", ""49329424"", ""224066941"", ""905748632""]",2,9,11
535977623,2,67.5,-0.508104145526886,12703045.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""14700316"", ""227837742""]",0,2,2
2354261358,2,89.5,0.43147534132003784,6664605.0,2,0.5,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""227837742"", ""17469289""]",1,1,2
242503872,4,76.5,-0.5155808329582214,12588295.0,3,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""19222164"", ""227837742"", ""428333""]",0,4,4
533667289,3,104.33333333333333,-0.7126273512840271,6673611.0,3,0.0,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""1652541"", ""759251"", ""227837742""]",0,3,3
